datetime,user,steps,hr,intensity,kind,school
2021-05-20 01:56:00,6,0,255,0,112,True
2021-05-20 01:56:00,9,0,64,0,112,True
2021-05-20 01:56:00,10,0,74,0,112,True
2021-05-20 01:56:00,11,0,74,0,112,True
2021-05-20 01:56:00,12,0,255,0,112,True
2021-05-20 01:56:00,15,0,255,0,115,True
2021-05-20 01:56:00,16,0,63,0,122,True
2021-05-20 01:56:00,17,0,76,0,112,True
2021-05-20 01:57:00,4,0,255,0,122,True
2021-05-20 01:57:00,5,0,65,6,112,True
2021-05-20 01:57:00,6,0,66,0,112,True
2021-05-20 01:57:00,9,0,255,0,112,True
2021-05-20 01:57:00,10,0,71,0,112,True
2021-05-20 01:57:00,11,0,255,0,112,True
2021-05-20 01:57:00,12,0,64,0,112,True
2021-05-20 01:57:00,15,0,255,0,115,True
2021-05-20 01:57:00,16,0,69,0,112,True
2021-05-20 01:57:00,17,0,72,0,112,True
2021-05-20 01:58:00,4,0,68,0,112,True
2021-05-20 01:58:00,5,0,255,20,121,True
2021-05-20 01:58:00,6,0,255,0,112,True
2021-05-20 01:58:00,9,0,61,0,112,True
2021-05-20 01:58:00,10,0,70,0,112,True
2021-05-20 01:58:00,11,0,57,34,112,True
2021-05-20 01:58:00,12,0,255,0,112,True
2021-05-20 01:58:00,15,0,255,0,115,True
2021-05-20 01:58:00,16,0,67,0,112,True
2021-05-20 01:58:00,17,0,70,0,112,True
2021-05-20 01:59:00,4,0,255,0,122,True
2021-05-20 01:59:00,5,0,76,21,112,True
2021-05-20 01:59:00,6,0,64,0,112,True
2021-05-20 01:59:00,9,0,255,0,112,True
2021-05-20 01:59:00,10,0,71,0,112,True
2021-05-20 01:59:00,11,0,255,0,122,True
2021-05-20 01:59:00,12,0,65,0,112,True
2021-05-20 01:59:00,15,0,255,0,115,True
2021-05-20 01:59:00,16,0,69,0,112,True
2021-05-20 01:59:00,17,0,76,0,112,True
2021-05-20 02:00:00,4,0,70,0,122,True
2021-05-20 02:00:00,5,0,255,30,89,True
2021-05-20 02:00:00,6,0,255,3,112,True
2021-05-20 02:00:00,9,0,60,0,112,True
2021-05-20 02:00:00,10,0,73,0,112,True
2021-05-20 02:00:00,11,0,78,0,122,True
2021-05-20 02:00:00,12,0,255,0,112,True
2021-05-20 02:00:00,15,0,255,0,115,True
2021-05-20 02:00:00,16,0,70,0,112,True
2021-05-20 02:00:00,17,0,72,0,112,True
2021-05-20 02:01:00,4,0,255,0,112,True
2021-05-20 02:01:00,5,0,71,0,89,True
2021-05-20 02:01:00,6,0,48,0,112,True
2021-05-20 02:01:00,9,0,255,0,112,True
2021-05-20 02:01:00,10,0,69,0,122,True
2021-05-20 02:01:00,11,0,255,0,122,True
2021-05-20 02:01:00,12,0,70,0,112,True
2021-05-20 02:01:00,15,0,255,0,115,True
2021-05-20 02:01:00,16,0,70,0,112,True
2021-05-20 02:01:00,17,0,71,0,112,True
2021-05-20 02:02:00,4,0,71,0,112,True
2021-05-20 02:02:00,5,0,255,0,80,True
2021-05-20 02:02:00,6,0,255,14,112,True
2021-05-20 02:02:00,9,0,66,0,112,True
2021-05-20 02:02:00,10,0,68,0,122,True
2021-05-20 02:02:00,11,0,78,1,112,True
2021-05-20 02:02:00,12,0,255,0,112,True
2021-05-20 02:02:00,15,0,255,0,115,True
2021-05-20 02:02:00,16,0,71,0,112,True
2021-05-20 02:02:00,17,0,77,19,112,True
2021-05-20 02:03:00,4,0,255,0,112,True
2021-05-20 02:03:00,5,0,78,25,80,True
2021-05-20 02:03:00,6,0,48,12,112,True
2021-05-20 02:03:00,9,0,255,0,112,True
2021-05-20 02:03:00,10,0,70,0,122,True
2021-05-20 02:03:00,11,0,255,0,122,True
2021-05-20 02:03:00,12,0,65,0,112,True
2021-05-20 02:03:00,15,0,255,0,115,True
2021-05-20 02:03:00,16,0,71,0,112,True
2021-05-20 02:03:00,17,0,76,0,121,True
2021-05-20 02:04:00,4,0,71,0,112,True
2021-05-20 02:04:00,5,0,255,9,80,True
2021-05-20 02:04:00,6,0,255,0,112,True
2021-05-20 02:04:00,9,0,64,0,112,True
2021-05-20 02:04:00,10,0,68,0,112,True
2021-05-20 02:04:00,11,0,70,27,112,True
2021-05-20 02:04:00,12,0,255,0,112,True
2021-05-20 02:04:00,15,0,255,0,115,True
2021-05-20 02:04:00,16,0,72,0,112,True
2021-05-20 02:04:00,17,0,74,0,112,True
2021-05-20 02:05:00,4,0,255,0,112,True
2021-05-20 02:05:00,5,0,64,16,89,True
2021-05-20 02:05:00,6,0,63,0,112,True
2021-05-20 02:05:00,9,0,255,0,112,True
2021-05-20 02:05:00,10,0,73,0,112,True
2021-05-20 02:05:00,11,0,255,0,89,True
2021-05-20 02:05:00,12,0,68,0,112,True
2021-05-20 02:05:00,15,0,255,0,115,True
2021-05-20 02:05:00,16,0,71,0,112,True
2021-05-20 02:05:00,17,0,67,0,112,True
2021-05-20 02:06:00,4,0,71,0,112,True
2021-05-20 02:06:00,5,0,255,0,89,True
2021-05-20 02:06:00,6,0,255,0,112,True
2021-05-20 02:06:00,9,0,63,0,112,True
2021-05-20 02:06:00,10,0,72,0,112,True
2021-05-20 02:06:00,11,0,66,0,80,True
2021-05-20 02:06:00,12,0,255,0,112,True
2021-05-20 02:06:00,15,0,255,0,115,True
2021-05-20 02:06:00,16,0,71,0,112,True
2021-05-20 02:06:00,17,0,74,0,122,True
2021-05-20 02:07:00,4,0,255,0,122,True
2021-05-20 02:07:00,5,0,79,19,89,True
2021-05-20 02:07:00,6,0,75,0,112,True
2021-05-20 02:07:00,9,0,255,0,112,True
2021-05-20 02:07:00,10,0,72,0,112,True
2021-05-20 02:07:00,11,0,255,0,80,True
2021-05-20 02:07:00,12,0,69,0,112,True
2021-05-20 02:07:00,15,0,255,0,115,True
2021-05-20 02:07:00,16,0,72,0,112,True
2021-05-20 02:07:00,17,0,66,0,122,True
2021-05-20 02:08:00,4,0,71,0,122,True
2021-05-20 02:08:00,5,0,255,0,90,True
2021-05-20 02:08:00,6,0,255,0,112,True
2021-05-20 02:08:00,9,0,62,0,112,True
2021-05-20 02:08:00,10,0,76,0,112,True
2021-05-20 02:08:00,11,0,63,0,80,True
2021-05-20 02:08:00,12,0,255,0,112,True
2021-05-20 02:08:00,15,0,255,0,115,True
2021-05-20 02:08:00,16,0,70,0,112,True
2021-05-20 02:08:00,17,0,67,0,112,True
2021-05-20 02:09:00,4,0,255,0,112,True
2021-05-20 02:09:00,5,0,78,9,80,True
2021-05-20 02:09:00,6,0,85,0,112,True
2021-05-20 02:09:00,9,0,255,0,122,True
2021-05-20 02:09:00,10,0,72,0,112,True
2021-05-20 02:09:00,11,0,255,0,80,True
2021-05-20 02:09:00,12,0,70,0,112,True
2021-05-20 02:09:00,15,0,255,0,115,True
2021-05-20 02:09:00,16,0,70,0,112,True
2021-05-20 02:09:00,17,0,68,0,112,True
2021-05-20 02:10:00,4,0,74,0,112,True
2021-05-20 02:10:00,5,0,255,0,90,True
2021-05-20 02:10:00,6,0,255,0,112,True
2021-05-20 02:10:00,9,0,64,0,112,True
2021-05-20 02:10:00,10,0,70,0,112,True
2021-05-20 02:10:00,11,0,70,6,80,True
2021-05-20 02:10:00,12,0,255,0,112,True
2021-05-20 02:10:00,15,0,255,0,115,True
2021-05-20 02:10:00,16,0,69,0,112,True
2021-05-20 02:10:00,17,0,67,0,112,True
2021-05-20 02:11:00,4,0,255,6,112,True
2021-05-20 02:11:00,5,0,71,0,80,True
2021-05-20 02:11:00,6,0,94,0,112,True
2021-05-20 02:11:00,9,0,255,12,112,True
2021-05-20 02:11:00,10,0,74,0,112,True
2021-05-20 02:11:00,11,0,255,0,90,True
2021-05-20 02:11:00,12,0,76,0,112,True
2021-05-20 02:11:00,15,0,255,0,115,True
2021-05-20 02:11:00,16,0,70,0,112,True
2021-05-20 02:11:00,17,0,72,6,112,True
2021-05-20 02:12:00,4,0,65,0,112,True
2021-05-20 02:12:00,5,0,255,0,80,True
2021-05-20 02:12:00,6,0,255,0,112,True
2021-05-20 02:12:00,9,0,55,0,122,True
2021-05-20 02:12:00,10,0,72,0,122,True
2021-05-20 02:12:00,11,0,74,0,122,True
2021-05-20 02:12:00,12,0,255,0,112,True
2021-05-20 02:12:00,15,0,255,0,115,True
2021-05-20 02:12:00,16,0,71,0,112,True
2021-05-20 02:12:00,17,0,65,0,112,True
2021-05-20 02:13:00,4,0,255,0,112,True
2021-05-20 02:13:00,5,0,79,0,90,True
2021-05-20 02:13:00,6,0,78,0,112,True
2021-05-20 02:13:00,9,0,255,0,112,True
2021-05-20 02:13:00,10,0,75,0,112,True
2021-05-20 02:13:00,11,0,255,69,112,True
2021-05-20 02:13:00,12,0,71,0,112,True
2021-05-20 02:13:00,15,0,255,0,115,True
2021-05-20 02:13:00,16,0,75,0,112,True
2021-05-20 02:13:00,17,0,72,0,112,True
2021-05-20 02:14:00,4,0,64,0,112,True
2021-05-20 02:14:00,5,0,255,0,90,True
2021-05-20 02:14:00,6,0,255,0,122,True
2021-05-20 02:14:00,9,0,56,0,112,True
2021-05-20 02:14:00,10,0,73,0,112,True
2021-05-20 02:14:00,11,0,65,0,122,True
2021-05-20 02:14:00,12,0,255,0,112,True
2021-05-20 02:14:00,15,0,255,0,115,True
2021-05-20 02:14:00,16,0,74,0,112,True
2021-05-20 02:14:00,17,0,74,0,112,True
2021-05-20 02:15:00,4,0,255,0,112,True
2021-05-20 02:15:00,5,0,80,4,80,True
2021-05-20 02:15:00,6,0,85,1,112,True
2021-05-20 02:15:00,9,0,255,0,112,True
2021-05-20 02:15:00,10,0,76,0,112,True
2021-05-20 02:15:00,11,0,255,6,112,True
2021-05-20 02:15:00,12,0,70,0,112,True
2021-05-20 02:15:00,15,0,255,0,115,True
2021-05-20 02:15:00,16,0,73,0,112,True
2021-05-20 02:15:00,17,0,66,18,112,True
2021-05-20 02:16:00,4,0,70,0,112,True
2021-05-20 02:16:00,5,0,255,5,80,True
2021-05-20 02:16:00,6,0,255,0,112,True
2021-05-20 02:16:00,9,0,63,0,112,True
2021-05-20 02:16:00,10,0,74,0,112,True
2021-05-20 02:16:00,11,0,65,0,112,True
2021-05-20 02:16:00,12,0,255,0,112,True
2021-05-20 02:16:00,15,0,255,0,115,True
2021-05-20 02:16:00,16,0,71,0,112,True
2021-05-20 02:16:00,17,0,73,0,112,True
2021-05-20 02:17:00,4,0,255,0,122,True
2021-05-20 02:17:00,5,0,72,0,90,True
2021-05-20 02:17:00,6,0,82,0,112,True
2021-05-20 02:17:00,9,0,255,0,112,True
2021-05-20 02:17:00,10,0,73,0,112,True
2021-05-20 02:17:00,11,0,255,0,112,True
2021-05-20 02:17:00,12,0,67,0,112,True
2021-05-20 02:17:00,15,0,255,0,115,True
2021-05-20 02:17:00,16,0,73,0,112,True
2021-05-20 02:17:00,17,0,255,0,112,True
2021-05-20 02:18:00,4,0,70,0,122,True
2021-05-20 02:18:00,5,0,255,1,80,True
2021-05-20 02:18:00,6,0,255,0,112,True
2021-05-20 02:18:00,9,0,62,0,112,True
2021-05-20 02:18:00,10,0,77,0,122,True
2021-05-20 02:18:00,11,0,66,0,112,True
2021-05-20 02:18:00,12,0,255,0,112,True
2021-05-20 02:18:00,15,0,255,0,115,True
2021-05-20 02:18:00,16,0,71,0,112,True
2021-05-20 02:18:00,17,0,255,2,112,True
2021-05-20 02:19:00,4,0,255,0,112,True
2021-05-20 02:19:00,5,0,78,1,80,True
2021-05-20 02:19:00,6,0,86,0,112,True
2021-05-20 02:19:00,9,0,255,0,112,True
2021-05-20 02:19:00,10,0,77,0,122,True
2021-05-20 02:19:00,11,0,255,0,112,True
2021-05-20 02:19:00,12,0,71,0,112,True
2021-05-20 02:19:00,15,0,255,0,115,True
2021-05-20 02:19:00,16,0,70,0,112,True
2021-05-20 02:19:00,17,0,77,0,112,True
2021-05-20 02:20:00,4,0,77,0,112,True
2021-05-20 02:20:00,5,0,255,0,80,True
2021-05-20 02:20:00,6,0,255,0,112,True
2021-05-20 02:20:00,9,0,64,0,112,True
2021-05-20 02:20:00,10,0,78,0,112,True
2021-05-20 02:20:00,11,0,65,0,122,True
2021-05-20 02:20:00,12,0,255,0,112,True
2021-05-20 02:20:00,15,0,255,0,115,True
2021-05-20 02:20:00,16,0,77,0,112,True
2021-05-20 02:20:00,17,0,72,0,112,True
2021-05-20 02:21:00,4,0,255,0,112,True
2021-05-20 02:21:00,5,0,85,5,80,True
2021-05-20 02:21:00,6,0,78,0,112,True
2021-05-20 02:21:00,9,0,255,0,112,True
2021-05-20 02:21:00,10,0,72,17,121,True
2021-05-20 02:21:00,11,0,255,0,122,True
2021-05-20 02:21:00,12,0,74,0,112,True
2021-05-20 02:21:00,15,0,255,0,115,True
2021-05-20 02:21:00,16,0,70,0,112,True
2021-05-20 02:21:00,17,0,74,0,112,True
2021-05-20 02:22:00,4,0,69,0,112,True
2021-05-20 02:22:00,5,0,255,0,90,True
2021-05-20 02:22:00,6,0,255,20,112,True
2021-05-20 02:22:00,9,0,61,0,112,True
2021-05-20 02:22:00,10,0,71,1,80,True
2021-05-20 02:22:00,11,0,71,0,112,True
2021-05-20 02:22:00,12,0,255,0,112,True
2021-05-20 02:22:00,15,0,255,0,115,True
2021-05-20 02:22:00,16,0,76,0,112,True
2021-05-20 02:22:00,17,0,75,0,112,True
2021-05-20 02:23:00,4,0,255,0,112,True
2021-05-20 02:23:00,5,0,86,14,80,True
2021-05-20 02:23:00,6,0,94,50,121,True
2021-05-20 02:23:00,9,0,255,0,112,True
2021-05-20 02:23:00,10,0,71,0,80,True
2021-05-20 02:23:00,11,0,255,0,112,True
2021-05-20 02:23:00,12,0,70,0,112,True
2021-05-20 02:23:00,15,0,255,0,115,True
2021-05-20 02:23:00,16,0,72,0,112,True
2021-05-20 02:23:00,17,0,255,0,112,True
2021-05-20 02:24:00,4,0,71,0,112,True
2021-05-20 02:24:00,5,0,255,43,80,True
2021-05-20 02:24:00,6,0,255,0,112,True
2021-05-20 02:24:00,9,0,59,0,112,True
2021-05-20 02:24:00,10,0,65,2,80,True
2021-05-20 02:24:00,11,0,65,0,112,True
2021-05-20 02:24:00,12,0,255,0,112,True
2021-05-20 02:24:00,15,0,255,0,115,True
2021-05-20 02:24:00,16,0,71,7,112,True
2021-05-20 02:24:00,17,0,74,0,122,True
2021-05-20 02:25:00,4,0,255,0,112,True
2021-05-20 02:25:00,5,0,94,26,89,True
2021-05-20 02:25:00,6,0,63,0,122,True
2021-05-20 02:25:00,9,0,255,0,112,True
2021-05-20 02:25:00,10,0,69,0,80,True
2021-05-20 02:25:00,11,0,255,0,112,True
2021-05-20 02:25:00,12,0,74,0,112,True
2021-05-20 02:25:00,15,0,255,0,115,True
2021-05-20 02:25:00,16,0,66,0,112,True
2021-05-20 02:25:00,17,0,67,0,122,True
2021-05-20 02:26:00,4,0,71,0,112,True
2021-05-20 02:26:00,5,0,255,14,80,True
2021-05-20 02:26:00,6,0,255,0,122,True
2021-05-20 02:26:00,9,0,63,0,112,True
2021-05-20 02:26:00,10,0,68,0,80,True
2021-05-20 02:26:00,11,0,70,0,112,True
2021-05-20 02:26:00,12,0,255,0,112,True
2021-05-20 02:26:00,15,0,255,0,115,True
2021-05-20 02:26:00,16,0,70,0,112,True
2021-05-20 02:26:00,17,0,69,8,112,True
2021-05-20 02:27:00,4,0,255,0,112,True
2021-05-20 02:27:00,5,0,77,22,89,True
2021-05-20 02:27:00,6,0,75,4,112,True
2021-05-20 02:27:00,9,0,255,8,112,True
2021-05-20 02:27:00,10,0,66,0,80,True
2021-05-20 02:27:00,11,0,255,0,112,True
2021-05-20 02:27:00,12,0,68,0,112,True
2021-05-20 02:27:00,15,0,255,0,115,True
2021-05-20 02:27:00,16,0,76,0,112,True
2021-05-20 02:27:00,17,0,73,0,112,True
2021-05-20 02:28:00,4,0,78,0,112,True
2021-05-20 02:28:00,5,0,255,0,80,True
2021-05-20 02:28:00,6,0,255,0,122,True
2021-05-20 02:28:00,9,0,68,0,122,True
2021-05-20 02:28:00,10,0,67,0,112,True
2021-05-20 02:28:00,11,0,72,0,112,True
2021-05-20 02:28:00,12,0,255,0,112,True
2021-05-20 02:28:00,15,0,255,0,115,True
2021-05-20 02:28:00,16,0,77,0,112,True
2021-05-20 02:28:00,17,0,75,0,112,True
2021-05-20 02:29:00,4,0,255,0,112,True
2021-05-20 02:29:00,5,0,93,17,80,True
2021-05-20 02:29:00,6,0,78,0,122,True
2021-05-20 02:29:00,9,0,255,0,112,True
2021-05-20 02:29:00,10,0,69,0,112,True
2021-05-20 02:29:00,11,0,255,0,112,True
2021-05-20 02:29:00,12,0,68,0,112,True
2021-05-20 02:29:00,15,0,255,0,115,True
2021-05-20 02:29:00,16,0,90,38,121,True
2021-05-20 02:29:00,17,0,255,0,115,True
2021-05-20 02:30:00,4,0,71,0,112,True
2021-05-20 02:30:00,5,0,255,42,80,True
2021-05-20 02:30:00,6,0,255,0,122,True
2021-05-20 02:30:00,9,0,65,0,112,True
2021-05-20 02:30:00,10,0,71,0,112,True
2021-05-20 02:30:00,11,0,71,0,112,True
2021-05-20 02:30:00,12,0,255,0,112,True
2021-05-20 02:30:00,15,0,255,0,115,True
2021-05-20 02:30:00,16,0,82,0,112,True
2021-05-20 02:30:00,17,0,255,0,115,True
2021-05-20 02:31:00,4,0,255,0,112,True
2021-05-20 02:31:00,5,0,72,41,80,True
2021-05-20 02:31:00,6,0,75,13,112,True
2021-05-20 02:31:00,9,0,255,0,112,True
2021-05-20 02:31:00,10,0,69,0,112,True
2021-05-20 02:31:00,11,0,255,0,112,True
2021-05-20 02:31:00,12,0,71,0,112,True
2021-05-20 02:31:00,15,0,255,0,115,True
2021-05-20 02:31:00,16,0,80,5,112,True
2021-05-20 02:31:00,17,0,255,0,115,True
2021-05-20 02:32:00,4,0,77,0,112,True
2021-05-20 02:32:00,5,0,255,35,89,True
2021-05-20 02:32:00,6,0,255,55,121,True
2021-05-20 02:32:00,9,0,65,0,112,True
2021-05-20 02:32:00,10,0,66,0,112,True
2021-05-20 02:32:00,11,0,70,0,112,True
2021-05-20 02:32:00,12,0,255,0,112,True
2021-05-20 02:32:00,15,0,255,0,115,True
2021-05-20 02:32:00,16,0,73,0,122,True
2021-05-20 02:32:00,17,0,255,3,115,True
2021-05-20 02:33:00,4,0,255,3,112,True
2021-05-20 02:33:00,5,0,78,0,89,True
2021-05-20 02:33:00,6,0,94,9,112,True
2021-05-20 02:33:00,9,0,255,0,112,True
2021-05-20 02:33:00,10,0,65,0,112,True
2021-05-20 02:33:00,11,0,255,31,112,True
2021-05-20 02:33:00,12,0,71,0,112,True
2021-05-20 02:33:00,15,0,255,0,115,True
2021-05-20 02:33:00,16,0,77,0,122,True
2021-05-20 02:33:00,17,0,255,0,115,True
2021-05-20 02:34:00,4,0,78,0,122,True
2021-05-20 02:34:00,5,0,255,0,80,True
2021-05-20 02:34:00,6,0,255,0,112,True
2021-05-20 02:34:00,9,0,68,0,112,True
2021-05-20 02:34:00,10,0,69,1,112,True
2021-05-20 02:34:00,11,0,70,0,121,True
2021-05-20 02:34:00,12,0,255,0,112,True
2021-05-20 02:34:00,15,0,255,0,115,True
2021-05-20 02:34:00,16,0,78,0,112,True
2021-05-20 02:34:00,17,0,255,8,115,True
2021-05-20 02:35:00,4,0,255,0,112,True
2021-05-20 02:35:00,5,0,71,22,80,True
2021-05-20 02:35:00,6,0,68,0,112,True
2021-05-20 02:35:00,9,0,255,0,112,True
2021-05-20 02:35:00,10,0,74,0,112,True
2021-05-20 02:35:00,11,0,255,0,80,True
2021-05-20 02:35:00,12,0,71,0,112,True
2021-05-20 02:35:00,15,0,255,0,115,True
2021-05-20 02:35:00,16,0,79,0,112,True
2021-05-20 02:35:00,17,0,255,0,124,True
2021-05-20 02:36:00,4,0,77,3,112,True
2021-05-20 02:36:00,5,0,255,0,90,True
2021-05-20 02:36:00,6,0,255,0,112,True
2021-05-20 02:36:00,9,0,67,0,112,True
2021-05-20 02:36:00,10,0,68,0,112,True
2021-05-20 02:36:00,11,0,72,0,80,True
2021-05-20 02:36:00,12,0,255,32,112,True
2021-05-20 02:36:00,15,0,255,0,115,True
2021-05-20 02:36:00,16,0,95,0,122,True
2021-05-20 02:36:00,17,0,255,0,115,True
2021-05-20 02:37:00,4,0,255,0,112,True
2021-05-20 02:37:00,5,0,78,0,90,True
2021-05-20 02:37:00,6,0,70,0,112,True
2021-05-20 02:37:00,9,0,255,0,112,True
2021-05-20 02:37:00,10,0,68,0,112,True
2021-05-20 02:37:00,11,0,255,0,80,True
2021-05-20 02:37:00,12,0,99,1,121,True
2021-05-20 02:37:00,15,0,255,0,115,True
2021-05-20 02:37:00,16,0,88,37,112,True
2021-05-20 02:37:00,17,0,255,0,115,True
2021-05-20 02:38:00,4,0,69,1,112,True
2021-05-20 02:38:00,5,0,255,0,90,True
2021-05-20 02:38:00,6,0,255,0,112,True
2021-05-20 02:38:00,9,0,67,0,112,True
2021-05-20 02:38:00,10,0,70,0,112,True
2021-05-20 02:38:00,11,0,71,0,90,True
2021-05-20 02:38:00,12,0,255,8,112,True
2021-05-20 02:38:00,15,0,255,0,115,True
2021-05-20 02:38:00,16,0,77,0,121,True
2021-05-20 02:38:00,17,0,255,0,115,True
2021-05-20 02:39:00,4,0,255,0,122,True
2021-05-20 02:39:00,5,0,255,0,80,True
2021-05-20 02:39:00,6,0,90,1,112,True
2021-05-20 02:39:00,9,0,255,0,112,True
2021-05-20 02:39:00,10,0,70,0,112,True
2021-05-20 02:39:00,11,0,255,0,80,True
2021-05-20 02:39:00,12,0,83,6,112,True
2021-05-20 02:39:00,15,0,255,0,115,True
2021-05-20 02:39:00,16,0,78,0,112,True
2021-05-20 02:39:00,17,0,255,0,115,True
2021-05-20 02:40:00,4,0,78,0,122,True
2021-05-20 02:40:00,5,0,255,0,80,True
2021-05-20 02:40:00,6,0,255,0,112,True
2021-05-20 02:40:00,9,0,68,0,112,True
2021-05-20 02:40:00,10,0,70,0,112,True
2021-05-20 02:40:00,11,0,94,27,121,True
2021-05-20 02:40:00,12,0,255,0,112,True
2021-05-20 02:40:00,15,0,255,0,115,True
2021-05-20 02:40:00,16,0,82,0,112,True
2021-05-20 02:40:00,17,0,255,0,115,True
2021-05-20 02:41:00,4,0,255,0,122,True
2021-05-20 02:41:00,5,0,255,0,80,True
2021-05-20 02:41:00,6,0,66,0,122,True
2021-05-20 02:41:00,9,0,255,0,112,True
2021-05-20 02:41:00,10,0,69,0,112,True
2021-05-20 02:41:00,11,0,255,30,121,True
2021-05-20 02:41:00,12,0,65,0,112,True
2021-05-20 02:41:00,15,0,255,0,115,True
2021-05-20 02:41:00,16,0,84,0,112,True
2021-05-20 02:41:00,17,0,255,0,115,True
2021-05-20 02:42:00,4,0,78,0,122,True
2021-05-20 02:42:00,5,0,255,0,80,True
2021-05-20 02:42:00,6,0,255,0,112,True
2021-05-20 02:42:00,9,0,69,0,112,True
2021-05-20 02:42:00,10,0,71,0,112,True
2021-05-20 02:42:00,11,0,72,0,112,True
2021-05-20 02:42:00,12,0,255,1,112,True
2021-05-20 02:42:00,15,0,255,0,115,True
2021-05-20 02:42:00,16,0,78,0,112,True
2021-05-20 02:42:00,17,0,255,0,115,True
2021-05-20 02:43:00,4,0,255,0,112,True
2021-05-20 02:43:00,5,0,255,3,80,True
2021-05-20 02:43:00,6,0,70,0,112,True
2021-05-20 02:43:00,9,0,255,0,112,True
2021-05-20 02:43:00,10,0,72,0,112,True
2021-05-20 02:43:00,11,0,255,0,112,True
2021-05-20 02:43:00,12,0,71,0,122,True
2021-05-20 02:43:00,15,0,255,0,115,True
2021-05-20 02:43:00,16,0,79,0,112,True
2021-05-20 02:43:00,17,0,255,0,115,True
2021-05-20 02:44:00,4,0,78,0,112,True
2021-05-20 02:44:00,5,0,255,14,89,True
2021-05-20 02:44:00,6,0,255,0,112,True
2021-05-20 02:44:00,9,0,70,7,112,True
2021-05-20 02:44:00,10,0,71,0,112,True
2021-05-20 02:44:00,11,0,71,0,122,True
2021-05-20 02:44:00,12,0,255,0,122,True
2021-05-20 02:44:00,15,0,255,0,115,True
2021-05-20 02:44:00,16,0,84,0,112,True
2021-05-20 02:44:00,17,0,255,0,115,True
2021-05-20 02:45:00,4,0,255,0,112,True
2021-05-20 02:45:00,5,0,71,0,80,True
2021-05-20 02:45:00,6,0,68,0,112,True
2021-05-20 02:45:00,9,0,255,3,112,True
2021-05-20 02:45:00,10,0,71,0,112,True
2021-05-20 02:45:00,11,0,255,0,112,True
2021-05-20 02:45:00,12,0,94,33,112,True
2021-05-20 02:45:00,15,0,255,0,115,True
2021-05-20 02:45:00,16,0,85,0,112,True
2021-05-20 02:45:00,17,0,255,7,115,True
2021-05-20 02:46:00,4,0,78,20,112,True
2021-05-20 02:46:00,5,0,255,15,80,True
2021-05-20 02:46:00,6,0,255,0,112,True
2021-05-20 02:46:00,9,0,255,0,115,True
2021-05-20 02:46:00,10,0,72,0,112,True
2021-05-20 02:46:00,11,0,72,45,112,True
2021-05-20 02:46:00,12,0,255,0,80,True
2021-05-20 02:46:00,15,0,255,0,115,True
2021-05-20 02:46:00,16,0,86,9,112,True
2021-05-20 02:46:00,17,0,255,15,112,True
2021-05-20 02:47:00,4,0,255,0,121,True
2021-05-20 02:47:00,5,0,59,0,89,True
2021-05-20 02:47:00,6,0,74,0,112,True
2021-05-20 02:47:00,9,0,255,0,115,True
2021-05-20 02:47:00,10,0,73,0,122,True
2021-05-20 02:47:00,11,0,255,0,121,True
2021-05-20 02:47:00,12,0,255,0,80,True
2021-05-20 02:47:00,15,0,255,0,115,True
2021-05-20 02:47:00,16,0,80,0,112,True
2021-05-20 02:47:00,17,0,75,27,112,True
2021-05-20 02:48:00,4,0,66,11,112,True
2021-05-20 02:48:00,5,0,255,0,90,True
2021-05-20 02:48:00,6,0,255,0,122,True
2021-05-20 02:48:00,9,0,255,2,115,True
2021-05-20 02:48:00,10,0,71,24,112,True
2021-05-20 02:48:00,11,0,78,0,122,True
2021-05-20 02:48:00,12,0,255,0,80,True
2021-05-20 02:48:00,15,0,255,0,115,True
2021-05-20 02:48:00,16,0,81,0,112,True
2021-05-20 02:48:00,17,0,68,0,112,True
2021-05-20 02:49:00,4,0,255,0,112,True
2021-05-20 02:49:00,5,0,72,0,80,True
2021-05-20 02:49:00,6,0,78,0,122,True
2021-05-20 02:49:00,9,0,255,0,115,True
2021-05-20 02:49:00,10,0,77,9,112,True
2021-05-20 02:49:00,11,0,255,0,112,True
2021-05-20 02:49:00,12,0,255,0,90,True
2021-05-20 02:49:00,15,0,255,0,115,True
2021-05-20 02:49:00,16,0,79,0,112,True
2021-05-20 02:49:00,17,0,73,0,112,True
2021-05-20 02:50:00,4,0,72,0,112,True
2021-05-20 02:50:00,5,0,255,0,80,True
2021-05-20 02:50:00,6,0,255,0,112,True
2021-05-20 02:50:00,9,0,255,0,124,True
2021-05-20 02:50:00,10,0,73,0,112,True
2021-05-20 02:50:00,11,0,72,0,112,True
2021-05-20 02:50:00,12,0,255,30,80,True
2021-05-20 02:50:00,15,0,255,0,115,True
2021-05-20 02:50:00,16,0,78,0,112,True
2021-05-20 02:50:00,17,0,75,0,112,True
2021-05-20 02:51:00,4,0,255,6,112,True
2021-05-20 02:51:00,5,0,71,0,80,True
2021-05-20 02:51:00,6,0,78,0,112,True
2021-05-20 02:51:00,9,0,255,0,115,True
2021-05-20 02:51:00,10,0,69,0,112,True
2021-05-20 02:51:00,11,0,255,0,112,True
2021-05-20 02:51:00,12,0,63,0,80,True
2021-05-20 02:51:00,15,0,255,0,115,True
2021-05-20 02:51:00,16,0,73,0,112,True
2021-05-20 02:51:00,17,0,75,0,122,True
2021-05-20 02:52:00,4,0,63,2,112,True
